,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
7592,PAST SALE,June-13-2016,Single Family Residential,1047 Colony Hills Ln,CUPERTINO,CA,95014.0,2052000.0,4.0,2.5,CUPERTINO,2377.0,10118.0,1961.0,1797.0,863.0,,Sold,,,http://www.redfin.com/CA/Cupertino/1047-Colony-Hills-Ln-95014/home/784980,MLSListings,ML81583663,N,Y,37.3083046,-122.0388629
7593,PAST SALE,September-14-2017,Single Family Residential,1107 Kentwood Ave,CUPERTINO,CA,95014.0,1725000.0,4.0,3.0,CUPERTINO,2069.0,5994.0,1961.0,1339.0,834.0,,Sold,,,http://www.redfin.com/CA/Cupertino/1107-Kentwood-Ave-95014/home/1493737,MLSListings,ML81674044,N,Y,37.305955,-122.0373754
7594,PAST SALE,November-1-2016,Single Family Residential,10540 Gascoigne Dr,CUPERTINO,CA,95014.0,1355000.0,3.0,2.0,CUPERTINO,1127.0,5253.0,1954.0,1656.0,1202.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10540-Gascoigne-Dr-95014/home/1036000,MLSListings,ML81614928,N,Y,37.3146153,-121.9978051
7595,PAST SALE,September-28-2020,Single Family Residential,10518 Gascoigne Dr,CUPERTINO,CA,95014.0,2860000.0,4.0,3.0,CUPERTINO,2371.0,6265.0,2017.0,229.0,1206.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10518-Gascoigne-Dr-95014/home/1345079,MLSListings,ML81808183,N,Y,37.315042,-121.99776059999999
7596,PAST SALE,February-19-2021,Single Family Residential,7418 Stanford Pl,CUPERTINO,CA,95014.0,2575000.0,4.0,3.0,CUPERTINO,1914.0,6239.0,1960.0,85.0,1345.0,,Sold,,,http://www.redfin.com/CA/Cupertino/7418-Stanford-Pl-95014/home/1541054,MLSListings,ML81825537,N,Y,37.306752100000004,-122.0350442
7597,PAST SALE,October-4-2016,Single Family Residential,10364 Sterling Blvd,CUPERTINO,CA,95014.0,2130000.0,4.0,3.5,CUPERTINO,2036.0,5500.0,2016.0,1684.0,1046.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10364-Sterling-Blvd-95014/home/794857,MLSListings,ML81600709,N,Y,37.317857700000005,-121.9972054
7598,PAST SALE,September-10-2019,Single Family Residential,10221 Sterling Blvd,CUPERTINO,CA,95014.0,1538000.0,3.0,2.0,CUPERTINO,1127.0,7111.0,1954.0,613.0,1365.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10221-Sterling-Blvd-95014/home/796207,MLSListings,ML81759230,N,Y,37.319831,-121.99682779999999
7599,PAST SALE,June-30-2017,Single Family Residential,18625 Ralya Ct,CUPERTINO,CA,95014.0,1622500.0,3.0,1.0,CUPERTINO,1048.0,5700.0,1954.0,1415.0,1548.0,,Sold,,,http://www.redfin.com/CA/Cupertino/18625-Ralya-Ct-95014/home/1418412,MLSListings,ML81652886,N,Y,37.3198398,-121.99767179999999
7600,PAST SALE,August-18-2016,Single Family Residential,7977 Pumpkin Ct,CUPERTINO,CA,95014.0,1880000.0,4.0,2.0,CUPERTINO,1677.0,6935.0,1963.0,1731.0,1121.0,,Sold,,,http://www.redfin.com/CA/Cupertino/7977-Pumpkin-Ct-95014/home/1541064,MLSListings,ML81594877,N,Y,37.3106315,-122.049075
7601,PAST SALE,September-16-2020,Single Family Residential,8011 Pumpkin Ct,CUPERTINO,CA,95014.0,1930000.0,3.0,2.0,CUPERTINO,1380.0,7688.0,1963.0,241.0,1399.0,,Sold,,,http://www.redfin.com/CA/Cupertino/8011-Pumpkin-Ct-95014/home/785267,MLSListings,ML81805650,N,Y,37.310769799999996,-122.0496743
7602,PAST SALE,July-31-2018,Single Family Residential,18640 Ralya Ct,CUPERTINO,CA,95014.0,1755000.0,4.0,2.5,CUPERTINO,1708.0,4869.0,1954.0,1019.0,1028.0,,Sold,,,http://www.redfin.com/CA/Cupertino/18640-Ralya-Ct-95014/home/1674902,MLSListings,ML81706505,N,Y,37.319373,-121.99784950000002
7603,PAST SALE,June-13-2018,Single Family Residential,18600 Ralya Ct,CUPERTINO,CA,95014.0,1648000.0,3.0,1.0,CUPERTINO,1048.0,4775.0,1954.0,1067.0,1573.0,,Sold,,,http://www.redfin.com/CA/Cupertino/18600-Ralya-Ct-95014/home/1546874,MLSListings,ML81703497,N,Y,37.3193859,-121.9971832
7604,PAST SALE,June-29-2017,Single Family Residential,18590 Ralya Ct,CUPERTINO,CA,95014.0,1560000.0,3.0,2.0,CUPERTINO,1383.0,5250.0,1954.0,1416.0,1128.0,,Sold,,,http://www.redfin.com/CA/Cupertino/18590-Ralya-Ct-95014/home/900973,MLSListings,ML81654598,N,Y,37.319413899999994,-121.9970277
7605,PAST SALE,June-10-2016,Single Family Residential,10365 Sterling Blvd,CUPERTINO,CA,95014.0,1335000.0,3.0,2.0,CUPERTINO,1127.0,6436.0,1954.0,1800.0,1185.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10365-Sterling-Blvd-95014/home/801608,MLSListings,ML81579916,N,Y,37.317749400000004,-121.9976274
7606,PAST SALE,September-28-2020,Single Family Residential,7898 Fiesta Ln,CUPERTINO,CA,95014.0,1752000.0,3.0,2.0,CUPERTINO,1513.0,6358.0,1960.0,229.0,1158.0,,Sold,,,http://www.redfin.com/CA/Cupertino/7898-Fiesta-Ln-95014/home/972592,MLSListings,ML81784143,N,Y,37.3107153,-122.04674399999999
7607,PAST SALE,December-16-2016,Townhouse,21999 Mcclellan Rd,CUPERTINO,CA,95014.0,1290000.0,3.0,2.0,CUPERTINO,1137.0,2107.0,1974.0,1611.0,1135.0,495.0,Sold,,,http://www.redfin.com/CA/Cupertino/21999-McClellan-Rd-95014/home/1549350,MLSListings,ML81631498,N,Y,37.315119,-122.05951999999999
7608,PAST SALE,July-1-2016,Single Family Residential,1161 Hunterston Pl,CUPERTINO,CA,95014.0,1541000.0,3.0,2.0,CUPERTINO,1190.0,6398.0,1960.0,1779.0,1295.0,,Sold,,,http://www.redfin.com/CA/Cupertino/1161-Hunterston-Pl-95014/home/713634,MLSListings,ML81563477,N,Y,37.3037598,-122.04265919999999
7609,PAST SALE,April-25-2017,Single Family Residential,10485 Sterling Blvd,CUPERTINO,CA,95014.0,2270000.0,5.0,4.5,CUPERTINO,2494.0,6649.0,2012.0,1481.0,910.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10485-Sterling-Blvd-95014/home/1401842,MLSListings,ML81642699,N,Y,37.315583399999994,-121.99696110000001
7610,PAST SALE,October-14-2020,Single Family Residential,18770 Barnhart Ave,CUPERTINO,CA,95014.0,1750000.0,4.0,2.0,CUPERTINO,1388.0,5564.0,1954.0,213.0,1261.0,,Sold,,,http://www.redfin.com/CA/Cupertino/18770-Barnhart-Ave-95014/home/1250921,MLSListings,ML81810166,N,Y,37.3151968,-122.0001148
7611,PAST SALE,May-26-2016,Single Family Residential,1157 Scotland Dr,CUPERTINO,CA,95014.0,2075000.0,4.0,3.0,CUPERTINO,2176.0,6108.0,1963.0,1815.0,954.0,,Sold,,,http://www.redfin.com/CA/Cupertino/1157-Scotland-Dr-95014/home/1431237,MLSListings,ML81564814,N,Y,37.3037949,-122.0370646
7612,PAST SALE,May-31-2018,Single Family Residential,7648 Echo Hill Ct,CUPERTINO,CA,95014.0,3009999.0,6.0,3.0,CUPERTINO,3027.0,7867.0,1998.0,1080.0,994.0,,Sold,,,http://www.redfin.com/CA/Cupertino/7648-Echo-Hill-Ct-95014/home/1084257,MLSListings,ML81702390,N,Y,37.3030719,-122.04008390000001
7613,PAST SALE,June-28-2017,Single Family Residential,10584 Johnson Ave,CUPERTINO,CA,95014.0,2550000.0,4.0,3.5,CUPERTINO,1984.0,5356.0,2017.0,1417.0,1285.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10584-Johnson-Ave-95014/home/796300,MLSListings,ML81653711,N,Y,37.313814,-121.9990932
7614,PAST SALE,January-8-2021,Single Family Residential,10520 Johnson Ave,CUPERTINO,CA,95014.0,1645000.0,3.0,2.0,CUPERTINO,1127.0,5989.0,1954.0,127.0,1460.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10520-Johnson-Ave-95014/home/664723,MLSListings,ML81820981,N,Y,37.31488710000001,-121.998649
7615,PAST SALE,December-16-2019,Single Family Residential,18781 Newsom Ave,CUPERTINO,CA,95014.0,1670000.0,3.0,2.0,CUPERTINO,1249.0,5442.0,1955.0,516.0,1337.0,,Sold,,,http://www.redfin.com/CA/Cupertino/18781-Newsom-Ave-95014/home/1466404,MLSListings,ML81773401,N,Y,37.310729200000004,-122.0006034
7616,PAST SALE,June-15-2018,Single Family Residential,10220 Phar Lap Dr,CUPERTINO,CA,95014.0,2430000.0,4.0,2.5,CUPERTINO,2160.0,11378.0,1966.0,1065.0,1125.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10220-Phar-Lap-Dr-95014/home/774219,MLSListings,ML81701364,N,Y,37.3268329,-122.0589087
7617,PAST SALE,March-18-2019,Single Family Residential,10699 Gascoigne Dr,CUPERTINO,CA,95014.0,2788000.0,4.0,4.5,CUPERTINO,2388.0,6300.0,2018.0,789.0,1168.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10699-Gascoigne-Dr-95014/home/1688518,MLSListings,ML81738630,N,Y,37.3121219,-122.00047020000001
7618,PAST SALE,July-19-2016,Single Family Residential,866 Bette Ave,CUPERTINO,CA,95014.0,2100250.0,4.0,3.0,CUPERTINO,2046.0,6000.0,1958.0,1761.0,1027.0,,Sold,,,http://www.redfin.com/CA/Cupertino/866-Bette-Ave-95014/home/788801,MLSListings,ML81588363,N,Y,37.313989,-122.0210116
7619,PAST SALE,April-1-2021,Single Family Residential,20625 Wildflower Ct,CUPERTINO,CA,95014.0,2100000.0,3.0,2.5,CUPERTINO,1602.0,3080.0,1982.0,44.0,1311.0,90.0,Sold,,,http://www.redfin.com/CA/Cupertino/20625-Wildflower-Ct-95014/home/787887,MLSListings,ML81830521,N,Y,37.2985424,-122.03417830000001
7620,PAST SALE,June-15-2020,Single Family Residential,7712 Oak Meadow Ct,CUPERTINO,CA,95014.0,2488000.0,4.0,3.0,CUPERTINO,2664.0,6003.0,1969.0,334.0,934.0,,Sold,,,http://www.redfin.com/CA/Cupertino/7712-Oak-Meadow-Ct-95014/home/784640,MLSListings,ML81785193,N,Y,37.2999441,-122.04186000000001
7621,PAST SALE,June-6-2016,Single Family Residential,11801 Sierra Spring Ct,CUPERTINO,CA,95014.0,1750000.0,3.0,2.5,CUPERTINO,1745.0,4000.0,1989.0,1804.0,1003.0,230.0,Sold,,,http://www.redfin.com/CA/Cupertino/11801-Sierra-Spring-Ct-95014/home/1298136,MLSListings,ML81583428,N,Y,37.295715200000004,-122.0416824
7622,PAST SALE,January-23-2020,Single Family Residential,5998 Sutton Park Pl,CUPERTINO,CA,95014.0,2010000.0,3.0,2.0,CUPERTINO,2994.0,6441.0,1972.0,478.0,671.0,,Sold,,,http://www.redfin.com/CA/Cupertino/5998-Sutton-Park-Pl-95014/home/1128724,MLSListings,ML81772320,N,Y,37.3112968,-122.0075102
7623,PAST SALE,October-15-2020,Single Family Residential,7328 Rainbow Dr,CUPERTINO,CA,95014.0,1823000.0,4.0,4.0,CUPERTINO,1948.0,2621.0,2005.0,212.0,936.0,170.0,Sold,,,http://www.redfin.com/CA/Cupertino/7328-Rainbow-Dr-95014/home/1191465,MLSListings,ML81809433,N,Y,37.3002732,-122.03307930000001
7624,PAST SALE,April-23-2018,Single Family Residential,10075 Imperial Ave,CUPERTINO,CA,95014.0,1450000.0,2.0,1.0,CUPERTINO,707.0,2531.0,1936.0,1118.0,2051.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10075-Imperial-Ave-95014/home/1805180,MLSListings,ML81695179,N,Y,37.3217954,-122.0535813
7625,PAST SALE,June-2-2016,Single Family Residential,10611 Johansen Dr,CUPERTINO,CA,95014.0,1755000.0,3.0,2.0,CUPERTINO,1425.0,7021.0,1953.0,1808.0,1232.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10611-Johansen-Dr-95014/home/1567721,MLSListings,ML81582357,N,Y,37.314211900000004,-122.0069994
7626,PAST SALE,March-14-2018,Condo/Co-op,20488 Stevens Crk #1401,CUPERTINO,CA,95014.0,1480000.0,3.0,2.0,CUPERTINO,1578.0,1803.0,2003.0,1158.0,938.0,525.0,Sold,,,http://www.redfin.com/CA/Cupertino/20488-Stevens-Creek-Blvd-95014/unit-1401/home/1449098,MLSListings,ML81690762,N,Y,37.322460799999995,-122.03078130000002
7627,PAST SALE,March-13-2019,Vacant Land,13209 Peacock Ct,CUPERTINO,CA,95014.0,1100000.0,,,CUPERTINO,,162871.0,,794.0,,,Sold,,,http://www.redfin.com/CA/Cupertino/13209-Peacock-Ct-95014/home/161066703,MLSListings,ML81715882,N,Y,37.2962157,-122.09514140000002
7628,PAST SALE,March-3-2020,Single Family Residential,11052 Canyon Vista Dr,CUPERTINO,CA,95014.0,1900000.0,2.0,2.0,CUPERTINO,2119.0,3660.0,1976.0,438.0,897.0,860.0,Sold,,,http://www.redfin.com/CA/Cupertino/11052-Canyon-Vista-Dr-95014/home/1471877,MLSListings,ML81775761,N,Y,37.307407,-122.06792800000001
7629,PAST SALE,November-30-2020,Single Family Residential,861 Brookgrove Ln,CUPERTINO,CA,95014.0,1850000.0,4.0,2.0,CUPERTINO,1432.0,6240.0,1960.0,166.0,1292.0,,Sold,,,http://www.redfin.com/CA/Cupertino/861-Brookgrove-Ln-95014/home/796973,MLSListings,ML81817444,N,Y,37.3137832,-122.009731
7630,PAST SALE,April-28-2017,Single Family Residential,883 S Tantau Ave,CUPERTINO,CA,95014.0,1760000.0,4.0,2.0,CUPERTINO,1432.0,6120.0,1960.0,1478.0,1229.0,,Sold,,,http://www.redfin.com/CA/Cupertino/883-S-Tantau-Ave-95014/home/1202865,MLSListings,ML81643353,N,Y,37.3132171,-122.0079322
7631,PAST SALE,March-25-2020,Single Family Residential,898 Hyde Ave,CUPERTINO,CA,95014.0,1394250.0,4.0,2.0,CUPERTINO,1432.0,6364.0,1960.0,416.0,974.0,,Sold,,,http://www.redfin.com/CA/Cupertino/898-Hyde-Ave-95014/home/784865,MLSListings,ML81784161,N,Y,37.3128484,-122.01015290000001
7632,PAST SALE,February-10-2017,Single Family Residential,20097 John Dr,CUPERTINO,CA,95014.0,1890000.0,3.0,2.5,CUPERTINO,2022.0,7400.0,1959.0,1555.0,935.0,,Sold,,,http://www.redfin.com/CA/Cupertino/20097-John-Dr-95014/home/830020,MLSListings,ML81634417,N,Y,37.313171600000004,-122.02503059999998
7633,PAST SALE,May-9-2019,Single Family Residential,10755 Brookwell Dr,CUPERTINO,CA,95014.0,2285000.0,3.0,2.0,CUPERTINO,1973.0,7347.0,1955.0,737.0,1158.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10755-Brookwell-Dr-95014/home/1178780,MLSListings,ML81746366,N,Y,37.312314799999996,-122.01890209999999
7634,PAST SALE,May-18-2020,Single Family Residential,830 Betlin Ave,CUPERTINO,CA,95014.0,1515000.0,3.0,2.0,CUPERTINO,1080.0,6060.0,1958.0,362.0,1403.0,,Sold,,,http://www.redfin.com/CA/Cupertino/830-Betlin-Ave-95014/home/1165406,MLSListings,ML81785103,N,Y,37.3143719,-122.021922
7635,PAST SALE,November-18-2016,Single Family Residential,10410 Somerset Ct,CUPERTINO,CA,95014.0,1750000.0,4.0,2.0,CUPERTINO,1726.0,9448.0,1962.0,1639.0,1014.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10410-Somerset-Ct-95014/home/1243991,MLSListings,ML81626262,N,Y,37.3165361,-122.02520829999999
7636,PAST SALE,May-30-2017,Single Family Residential,10251 Miller Ave,CUPERTINO,CA,95014.0,1570000.0,3.0,2.0,CUPERTINO,1540.0,4106.0,1976.0,1446.0,1019.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10251-Miller-Ave-95014/home/1487505,MLSListings,ML81642536,N,Y,37.3192799,-122.0142389
7637,PAST SALE,March-29-2018,Single Family Residential,6370 Cottonwood Ct,CUPERTINO,CA,95014.0,2300000.0,3.0,3.0,CUPERTINO,1650.0,7100.0,1960.0,1143.0,1394.0,,Sold,,,http://www.redfin.com/CA/Cupertino/6370-Cottonwood-Ct-95014/home/789286,MLSListings,ML81692493,N,Y,37.3130664,-122.01503829999999
7638,PAST SALE,March-1-2019,Condo/Co-op,20488 Stevens Creek Blvd #2117,CUPERTINO,CA,95014.0,880000.0,1.0,1.0,CUPERTINO,875.0,1123.0,2003.0,806.0,1006.0,444.0,Sold,,,http://www.redfin.com/CA/Cupertino/20488-Stevens-Creek-Blvd-95014/unit-2117/home/1642966,MLSListings,ML81721515,N,Y,37.322460799999995,-122.03078130000002
7639,PAST SALE,March-13-2018,Single Family Residential,6376 Myrtlewood Dr,CUPERTINO,CA,95014.0,2128500.0,4.0,2.0,CUPERTINO,1259.0,5969.0,1960.0,1159.0,1691.0,,Sold,,,http://www.redfin.com/CA/Cupertino/6376-Myrtlewood-Dr-95014/home/789496,MLSListings,ML81692501,N,Y,37.31086079999999,-122.01512720000001
7640,PAST SALE,April-22-2021,Single Family Residential,10405 Melissa Ct,CUPERTINO,CA,95014.0,3115000.0,4.0,3.0,CUPERTINO,2322.0,8840.0,1978.0,23.0,1342.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10405-Melissa-Ct-95014/home/1035631,MLSListings,ML81835068,N,Y,37.3169396,-122.0735135
7641,PAST SALE,June-26-2017,Condo/Co-op,20488 Stevens Creek Blvd #1419,CUPERTINO,CA,95014.0,1098000.0,2.0,2.0,CUPERTINO,1177.0,401.0,2003.0,1419.0,933.0,445.0,Sold,,,http://www.redfin.com/CA/Cupertino/20488-Stevens-Creek-Blvd-95014/unit-1419/home/1051679,MLSListings,ML81647498,N,Y,37.322460799999995,-122.03078130000002
7642,PAST SALE,December-11-2018,Multi-Family (2-4 Unit),920 Miller Ave,CUPERTINO,CA,95014.0,1570000.0,4.0,,CUPERTINO,1752.0,5948.0,1958.0,886.0,896.0,,Sold,,,http://www.redfin.com/CA/Cupertino/920-Miller-Ave-95014/home/797026,MLSListings,ML81720138,N,Y,37.3119878,-122.0131952
7643,PAST SALE,July-30-2019,Condo/Co-op,20500 Town Center Ln #180,CUPERTINO,CA,95014.0,1350000.0,3.0,2.0,CUPERTINO,1350.0,,2006.0,655.0,1000.0,380.0,Sold,,,http://www.redfin.com/CA/Cupertino/20500-Town-Center-Ln-95014/unit-180/home/12181939,MLSListings,ML81759285,N,Y,37.317793200000004,-122.0313142
7644,PAST SALE,May-25-2018,Condo/Co-op,20500 Town Center Ln #267,CUPERTINO,CA,95014.0,975000.0,1.0,1.0,CUPERTINO,743.0,8394.0,2006.0,1086.0,1312.0,361.0,Sold,,,http://www.redfin.com/CA/Cupertino/20500-Town-Center-Ln-95014/unit-267/home/12180494,MLSListings,ML81702421,N,Y,37.317793200000004,-122.0313142
7645,PAST SALE,September-23-2019,Condo/Co-op,20500 Town Center Ln #293,CUPERTINO,CA,95014.0,1258000.0,3.0,2.0,CUPERTINO,1193.0,4931.0,2006.0,600.0,1054.0,380.0,Sold,,,http://www.redfin.com/CA/Cupertino/20500-Town-Center-Ln-95014/unit-293/home/12181582,MLSListings,ML81763586,N,Y,37.317793200000004,-122.0313142
7646,PAST SALE,June-23-2016,Condo/Co-op,20128 Stevens Creek Blvd #106,CUPERTINO,CA,95014.0,875688.0,2.0,2.0,CUPERTINO,919.0,1307.0,2008.0,1787.0,953.0,458.0,Sold,,,http://www.redfin.com/CA/Cupertino/20128-Stevens-Creek-Blvd-95014/unit-106/home/23047505,MLSListings,ML81584854,N,Y,37.3223689,-122.0256124
7647,PAST SALE,September-20-2019,Condo/Co-op,20128 Stevens Creek Blvd #208,CUPERTINO,CA,95014.0,1230000.0,3.0,2.0,CUPERTINO,1137.0,1172.0,2008.0,603.0,1082.0,543.0,Sold,,,http://www.redfin.com/CA/Cupertino/20128-Stevens-Creek-Blvd-95014/unit-208/home/23048983,MLSListings,ML81766344,N,Y,37.3223689,-122.0256124
7648,PAST SALE,February-3-2021,Condo/Co-op,20128 Stevens Creek Blvd #212,CUPERTINO,CA,95014.0,1250000.0,3.0,2.0,CUPERTINO,1117.0,,2008.0,101.0,1119.0,549.0,Sold,,,http://www.redfin.com/CA/Cupertino/20128-Stevens-Creek-Blvd-95014/unit-212/home/23048979,MLSListings,ML81822711,N,Y,37.3223689,-122.0256124
7649,PAST SALE,November-30-2016,Single Family Residential,604 Phil Ct,CUPERTINO,CA,95014.0,1760000.0,4.0,2.0,CUPERTINO,1512.0,7034.0,1961.0,1627.0,1164.0,,Sold,,,http://www.redfin.com/CA/Cupertino/604-Phil-Ct-95014/home/1793024,MLSListings,ML81629026,N,Y,37.31593,-122.0120183
7650,PAST SALE,December-22-2017,Single Family Residential,10301 Byrne Ave,CUPERTINO,CA,95014.0,2450000.0,3.0,1.0,CUPERTINO,1837.0,16050.0,1941.0,1240.0,1334.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10301-Byrne-Ave-95014/home/1150786,MLSListings,ML81682681,N,Y,37.3184756,-122.0587312
7651,PAST SALE,June-16-2017,Single Family Residential,10042 Byrne Ave,CUPERTINO,CA,95014.0,1480000.0,3.0,2.5,CUPERTINO,1616.0,2356.0,1981.0,1429.0,916.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10042-Byrne-Ave-95014/home/829751,MLSListings,ML81651140,N,Y,37.322228,-122.058255
7652,PAST SALE,May-19-2020,Single Family Residential,10431 Finch Ave,CUPERTINO,CA,95014.0,1600000.0,3.0,2.0,CUPERTINO,1032.0,6693.0,1955.0,361.0,1550.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10431-Finch-Ave-95014/home/1697176,MLSListings,ML81789181,N,Y,37.3169434,-122.0107747
7653,PAST SALE,February-19-2020,Condo/Co-op,10251 Nile Dr,CUPERTINO,CA,95014.0,820000.0,1.0,1.0,CUPERTINO,884.0,1145.0,1985.0,451.0,928.0,491.0,Sold,,,http://www.redfin.com/CA/Cupertino/10251-Nile-Dr-95014/home/789941,MLSListings,ML81778208,N,Y,37.320094,-122.027557
7654,PAST SALE,October-5-2017,Single Family Residential,10335 Scenic Blvd,CUPERTINO,CA,95014.0,2400000.0,4.0,1.0,CUPERTINO,1659.0,10125.0,1954.0,1318.0,1447.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10335-Scenic-Blvd-95014/home/713526,MLSListings,ML81680447,N,Y,37.318250899999995,-122.0643247
7655,PAST SALE,April-5-2021,Townhouse,11097 Flowering Pear Dr,CUPERTINO,CA,95014.0,1500000.0,3.0,2.5,CUPERTINO,1445.0,1488.0,1977.0,40.0,1038.0,355.0,Sold,,,http://www.redfin.com/CA/Cupertino/11097-Flowering-Pear-Dr-95014/home/871681,MLSListings,ML81830535,N,Y,37.3389807,-122.03471119999999
7656,PAST SALE,March-30-2017,Single Family Residential,10491 Wunderlich Dr,CUPERTINO,CA,95014.0,1800000.0,3.0,2.5,CUPERTINO,1679.0,5508.0,1953.0,1507.0,1072.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10491-Wunderlich-Dr-95014/home/1200994,MLSListings,ML81639731,N,Y,37.3156818,-122.00093659999999
7657,PAST SALE,March-5-2021,Single Family Residential,10410 Wunderlich Dr,CUPERTINO,CA,95014.0,1850400.0,3.0,2.0,CUPERTINO,1034.0,5032.0,1952.0,71.0,1790.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10410-Wunderlich-Dr-95014/home/1258852,MLSListings,ML81816133,N,Y,37.316930600000006,-122.00047020000001
7658,PAST SALE,May-27-2016,Single Family Residential,18891 Loree Ave,CUPERTINO,CA,95014.0,2050000.0,5.0,3.5,CUPERTINO,2610.0,5305.0,1996.0,1814.0,785.0,,Sold,,,http://www.redfin.com/CA/Cupertino/18891-Loree-Ave-95014/home/794684,MLSListings,ML81581378,N,Y,37.319363,-122.0022469
7659,PAST SALE,July-8-2016,Single Family Residential,10481 Johnson Ave,CUPERTINO,CA,95014.0,1310000.0,3.0,1.0,CUPERTINO,1048.0,5000.0,1954.0,1772.0,1250.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10481-Johnson-Ave-95014/home/1500485,MLSListings,ML81586616,N,Y,37.3157274,-121.99922649999999
7660,PAST SALE,January-13-2021,Single Family Residential,18892 Arata Way,CUPERTINO,CA,95014.0,1768000.0,4.0,2.0,CUPERTINO,1078.0,5369.0,1952.0,122.0,1640.0,,Sold,,,http://www.redfin.com/CA/Cupertino/18892-Arata-Way-95014/home/1369973,MLSListings,ML81821491,N,Y,37.3197654,-122.0021581
7661,PAST SALE,October-1-2019,Single Family Residential,19260 Tilson Ave,CUPERTINO,CA,95014.0,1584050.0,3.0,1.5,CUPERTINO,1032.0,6038.0,1954.0,592.0,1535.0,,Sold,,,http://www.redfin.com/CA/Cupertino/19260-Tilson-Ave-95014/home/1337396,MLSListings,ML81768498,N,Y,37.3166369,-122.0097976
7662,PAST SALE,March-5-2019,Single Family Residential,19210 Tilson Ave,CUPERTINO,CA,95014.0,1530600.0,3.0,1.5,CUPERTINO,1032.0,6100.0,1954.0,802.0,1483.0,,Sold,,,http://www.redfin.com/CA/Cupertino/19210-Tilson-Ave-95014/home/1476971,MLSListings,ML81726626,N,Y,37.3166201,-122.00873159999999
7663,PAST SALE,November-30-2018,Multi-Family (2-4 Unit),6190 Disney Ln,CUPERTINO,CA,95014.0,1800000.0,4.0,,CUPERTINO,1822.0,6140.0,1958.0,897.0,988.0,,Sold,,,http://www.redfin.com/CA/Cupertino/6190-Disney-Ln-95014/home/1594861,MLSListings,ML81728912,N,Y,37.313129499999995,-122.0130842
7664,PAST SALE,October-31-2017,Single Family Residential,10801 Gascoigne Dr,CUPERTINO,CA,95014.0,1710000.0,3.0,2.0,CUPERTINO,1249.0,6572.0,1955.0,1292.0,1369.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10801-Gascoigne-Dr-95014/home/1566215,MLSListings,ML81679738,N,Y,37.311054999999996,-122.0018916
7665,PAST SALE,February-15-2019,Single Family Residential,10200 Sterling Blvd,CUPERTINO,CA,95014.0,2820000.0,5.0,3.5,CUPERTINO,3312.0,11457.0,2000.0,820.0,851.0,,Sold,,,http://www.redfin.com/CA/Cupertino/10200-Sterling-Blvd-95014/home/1418394,MLSListings,ML81731386,N,Y,37.3201527,-121.99638359999999
7666,PAST SALE,July-12-2019,Single Family Residential,11621 Seven Springs Dr,CUPERTINO,CA,95014.0,2575000.0,4.0,3.0,CUPERTINO,2334.0,4851.0,1988.0,673.0,1103.0,260.0,Sold,,,http://www.redfin.com/CA/Cupertino/11621-Seven-Springs-Dr-95014/home/788480,MLSListings,ML81754044,N,Y,37.298702399999996,-122.04323640000001
7667,PAST SALE,September-14-2016,Single Family Residential,18660 Pring Ct,CUPERTINO,CA,95014.0,1620000.0,7.0,4.0,CUPERTINO,1981.0,9500.0,1954.0,1704.0,818.0,,Sold,,,http://www.redfin.com/CA/Cupertino/18660-Pring-Ct-95014/home/1314077,MLSListings,ML81600895,N,Y,37.3179874,-121.9982715
